NU_ANO;CO_UF_ESCOLA;SG_UF_ESCOLA;CO_MUNICIPIO_ESCOLA;NO_MUNICIPIO_ESCOLA;CO_ESCOLA_EDUCACENSO;NO_ESCOLA_EDUCACENSO;TP_DEPENDENCIA_ADM_ESCOLA;TP_LOCALIZACAO_ESCOLA;NU_MATRICULAS;NU_PARTICIPANTES_NEC_ESP;NU_PARTICIPANTES;NU_TAXA_PARTICIPACAO;NU_MEDIA_CN;NU_MEDIA_CH;NU_MEDIA_LP;NU_MEDIA_MT;NU_MEDIA_RED;NU_MEDIA_OBJ;NU_MEDIA_TOT;INSE;PC_FORMACAO_DOCENTE;NU_TAXA_PERMANENCIA;NU_TAXA_APROVACAO;NU_TAXA_REPROVACAO;NU_TAXA_ABANDONO;PORTE_ESCOLA
2015;31;MG;3169356;Três Marias;31263010;COL MILLENIUM;Privada;Urbana;13;0;12;92,31;495,93;523,29;464,97;526,68;526,67;NA;NA;Grupo 4;36,4;66,67;91,7;5,6;2,7;De 1 a 30 alunos
2015;31;MG;3122306;Divinópolis;31268631;CEFET-MG - UNED DIVINOPOLIS;Federal;Urbana;99;0;94;94,95;589,16;657,19;597,41;669,64;748,94;NA;NA;Grupo 5;61,8;100,00;96,4;2,6;1,0;Maior que 90 alunos
2015;31;MG;3106200;Belo Horizonte;31273244;EDUCANDARIO ESTRELAS DO FUTURO;Privada;Urbana;19;0;18;94,74;555,20;610,50;564,82;551,12;610,00;NA;NA;Grupo 5;81,1;61,11;98,3;1,7;0,0;De 1 a 30 alunos
2015;31;MG;3106309;Belo Oriente;31273368;EE JOAO HEMETRIO DE MENEZES;Estadual;Urbana;151;1;91;60,26;474,06;555,44;496,87;481,61;575,60;NA;NA;Grupo 3;70,7;92,31;81,1;14,3;4,6;Maior que 90 alunos
2015;31;MG;3123205;Dores do Indaiá;31274151;COLEGIO ELYSIUM;Privada;Urbana;32;0;30;93,75;561,81;596,16;557,11;512,02;610,00;NA;NA;Grupo 4;61,8;90,00;95,1;4,9;0,0;De 31 a 60 alunos
2015;31;MG;3168606;Teófilo Otoni;31274658;SEBRAE ESC TEC DE FORM GERENCIAL;Privada;Urbana;32;0;32;100,00;581,59;622,60;571,97;605,80;648,75;NA;NA;Grupo 5;72,3;84,38;97,1;2,9;0,0;De 31 a 60 alunos
2015;31;MG;3113305;Carangola;31276006;ESCOLA OFFICINA DO SABER;Privada;Urbana;50;0;47;94,00;554,09;622,66;556,91;584,89;679,57;NA;NA;Grupo 5;62,9;19,15;98,7;1,3;0,0;De 31 a 60 alunos
2015;31;MG;3106705;Betim;31276651;COLEGIO NEUZA DUTRA;Privada;Urbana;21;0;18;85,71;530,94;621,43;566,79;521,48;666,67;NA;NA;Grupo 4;0,0;88,89;97,3;1,4;1,3;De 1 a 30 alunos
2015;31;MG;3118601;Contagem;31277185;NUCLEO EDUC BRAZ NETTO;Privada;Urbana;28;0;22;78,57;509,06;585,17;536,69;497,09;584,55;NA;NA;Grupo 4;66,7;27,27;95,8;2,8;1,4;De 1 a 30 alunos
2015;31;MG;3132701;Itambacuri;31277240;ESC COOPERATIVA CEPI DE ENS FUNDAMENTAL E ENS MEDIO;Privada;Urbana;15;0;14;93,33;523,93;564,39;534,90;510,01;635,71;NA;NA;Grupo 4;28,6;100,00;100,0;0,0;0,0;De 1 a 30 alunos
2015;31;MG;3170107;Uberaba;31278084;SESI ESC ALBERTO MARTINS F BORGES;Privada;Urbana;19;0;18;94,74;536,87;577,02;506,30;558,56;632,22;NA;NA;Grupo 5;67,6;94,44;98,9;1,1;0,0;De 1 a 30 alunos
2015;31;MG;3149903;Perdões;31278602;NUCLEO DE APRENDIZAGEM INTEGRAL;Privada;Urbana;15;0;15;100,00;546,91;604,52;541,28;522,01;710,67;NA;NA;Grupo 4;73,5;86,67;100,0;0,0;0,0;De 1 a 30 alunos
2015;31;MG;3136207;João Monlevade;31281298;CESP COLEGIO DE ESTUDOS SUPLETIVOS;Privada;Urbana;42;0;42;100,00;555,89;621,39;568,95;593,96;685,88;NA;NA;Grupo 5;45,8;76,19;98,1;1,9;0,0;De 31 a 60 alunos
2015;31;MG;3131703;Itabira;31293181;SEPRO -SIST EDUC PROF DE ITABIRA;Privada;Urbana;14;0;13;92,86;552,07;616,99;577,21;597,36;740,00;NA;NA;Grupo 5;65,6;53,85;88,2;11,8;0,0;De 1 a 30 alunos
2015;31;MG;3139409;Manhuaçu;31294357;ESC DO FUTURO;Privada;Urbana;18;0;15;83,33;565,89;623,39;573,87;606,38;637,33;NA;NA;Grupo 5;38,9;80,00;94,3;1,4;4,3;De 1 a 30 alunos
2015;31;MG;3169406;Três Pontas;31296848;COL NOVO MILENIO;Privada;Urbana;13;0;12;92,31;513,17;596,36;514,15;534,20;605,00;NA;NA;Grupo 5;48,6;75,00;97,7;2,3;0,0;De 1 a 30 alunos
2015;31;MG;3135803;Jequitinhonha;31297747;CENTRO EDUCACIONAL MEU CAMINHO;Privada;Urbana;13;0;11;84,62;509,46;596,60;538,37;524,11;585,45;NA;NA;Grupo 4;40,5;90,91;98,0;2,0;0,0;De 1 a 30 alunos
2015;31;MG;3147303;Paraisópolis;31302864;ESCOLA DE EDUCACAO PRIMEIRO MUNDO;Privada;Urbana;20;0;20;100,00;542,22;616,97;574,22;570,84;682,00;NA;NA;Grupo 4;55,6;70,00;100,0;0,0;0,0;De 1 a 30 alunos
2015;31;MG;3105608;Barbacena;31304875;SESI ESC OSCAR MAGALHAES FERREIRA;Privada;Urbana;65;0;62;95,38;593,78;646,01;590,04;652,50;739,68;NA;NA;Grupo 5;84,9;93,55;99,3;0,7;0,0;De 61 a 90 alunos
2015;31;MG;3167004;Serranos;31305260;EE NOSSA SENHORA DO BONSUCESSO;Estadual;Urbana;15;0;12;80,00;447,17;553,47;505,59;456,82;545,00;NA;NA;Grupo 2;50,0;100,00;93,8;0,0;6,2;De 1 a 30 alunos
2015;31;MG;3162104;São Gotardo;31305294;COLEGIO GAMA DE SAO GOTARDO;Privada;Urbana;17;0;16;94,12;548,84;602,84;549,88;618,38;650,00;NA;NA;Grupo 5;60,5;87,50;98,4;1,6;0,0;De 1 a 30 alunos
2015;31;MG;3132602;Itamarati de Minas;31305324;EE ISA MORAES FREITAS;Estadual;Urbana;37;0;26;70,27;461,63;546,73;499,37;447,26;513,85;NA;NA;Grupo 3;59,7;100,00;83,5;8,3;8,2;De 31 a 60 alunos
2015;31;MG;3107000;Biquinhas;31305626;EE SORAMA GERALDA RICHARD XAVIER;Estadual;Urbana;17;0;12;70,59;456,55;575,22;480,91;439,74;505,00;NA;NA;Grupo 3;58,3;91,67;77,5;8,1;14,4;De 1 a 30 alunos
2015;31;MG;3133808;Itaúna;31305642;EE PROFESSORA GILKA DRUMOND DE FARIA;Estadual;Urbana;52;0;26;50,00;473,46;541,89;500,18;517,86;524,62;NA;NA;Grupo 3;73,8;88,46;80,9;19,1;0,0;De 31 a 60 alunos
2015;31;MG;3153707;Quartel Geral;31305651;EE SEBASTIAO CAMPOS;Estadual;Urbana;28;1;14;50,00;421,81;487,01;463,69;411,67;441,43;NA;NA;Grupo 2;41,7;85,71;81,1;9,8;9,1;De 1 a 30 alunos
2015;31;MG;3152006;Pompéu;31305791;COL TEC SAO FRANCISCO DE ASSIS;Privada;Urbana;16;0;14;87,50;563,26;573,04;510,89;564,78;611,43;NA;NA;Grupo 5;37,1;42,86;98,1;0,0;1,9;De 1 a 30 alunos
2015;31;MG;3106200;Belo Horizonte;31307696;COLEGIO TIRADENTES PMMG GAMELEIRA;Estadual;Urbana;68;0;64;94,12;557,04;623,88;568,75;552,43;626,25;NA;NA;Grupo 5;75,0;84,38;79,1;20,9;0,0;De 61 a 90 alunos
2015;31;MG;3106200;Belo Horizonte;31307742;COL SAVASSI;Privada;Urbana;21;0;19;90,48;519,07;586,86;533,23;538,46;603,16;NA;NA;Grupo 6;56,8;5,26;80,0;15,0;5,0;De 1 a 30 alunos
2015;31;MG;3151800;Poços de Caldas;31310191;CENTRO EDUC POCOS;Privada;Urbana;23;0;20;86,96;563,93;617,17;575,90;610,86;585,00;NA;NA;Grupo 5;73,2;65,00;88,8;10,1;1,1;De 1 a 30 alunos
2015;31;MG;3136702;Juiz de Fora;31312924;COL E CURSO CATEDRAL VESTIBULARES;Privada;Urbana;46;0;33;71,74;493,46;579,28;519,30;478,64;554,55;NA;NA;Grupo 4;40,0;30,30;77,6;22,4;0,0;De 31 a 60 alunos
2015;31;MG;3144607;Nepomuceno;31315923;CENTRO DE ENSINO ABREU CARVALHO;Privada;Urbana;22;0;22;100,00;529,30;577,55;518,22;529,56;636,36;NA;NA;Grupo 4;41,2;77,27;96,2;3,8;0,0;De 1 a 30 alunos
2015;31;MG;3134202;Ituiutaba;31316628;ESC DOLORES PERES GOMES DA SILVA;Privada;Urbana;22;0;22;100,00;519,65;596,67;542,50;576,49;598,18;NA;NA;Grupo 4;51,5;68,18;98,1;1,9;0,0;De 1 a 30 alunos
2015;31;MG;3156700;Sabará;31318418;EE PRESIDENTE JUSCELINO KUBITSCHEK DE OLIVEIRA;Estadual;Urbana;18;1;11;61,11;446,28;527,77;479,32;463,69;558,18;NA;NA;Grupo 3;40,0;63,64;65,2;17,7;17,1;De 1 a 30 alunos
2015;31;MG;3146107;Ouro Preto;31321532;COL SINAPSE;Privada;Urbana;29;0;26;89,66;566,08;625,27;567,16;614,52;700,00;NA;NA;Grupo 6;35,3;65,38;88,7;11,3;0,0;De 1 a 30 alunos
2015;31;MG;3139409;Manhuaçu;31321770;COL AMERICA DO NORTE;Privada;Urbana;26;0;24;92,31;544,51;620,03;572,59;581,33;744,17;NA;NA;Grupo 4;60,0;66,67;85,1;14,9;0,0;De 1 a 30 alunos
2015;31;MG;3126703;Francisco Sá;31321966;COL PIRAMIDE;Privada;Urbana;12;0;10;83,33;559,66;607,38;553,18;558,32;740,00;NA;NA;Grupo 4;48,6;70,00;100,0;0,0;0,0;De 1 a 30 alunos
2015;31;MG;3149507;Pequeri;31322547;EE PADRE JOAO BATISTA DE OLIVEIRA;Estadual;Urbana;23;0;15;65,22;488,89;534,68;489,46;435,62;508,00;NA;NA;Grupo 3;64,9;73,33;90,9;0,0;9,1;De 1 a 30 alunos
2015;31;MG;3154606;Ribeirão das Neves;31322628;EE MARIA PEREIRA DE ARAUJO;Estadual;Urbana;116;0;74;63,79;463,06;556,06;502,18;454,00;514,32;NA;NA;Grupo 4;72,2;87,84;87,3;11,5;1,2;Maior que 90 alunos
2015;31;MG;3168002;Taiobeiras;31325309;COL PRESBITERIANO DE TAIOBEIRAS;Privada;Urbana;12;0;12;100,00;491,58;567,90;533,18;517,45;566,67;NA;NA;Grupo 4;50,0;66,67;100,0;0,0;0,0;De 1 a 30 alunos
2015;31;MG;3154002;Raul Soares;31325694;COL DARWIN DE RAUL SOARES;Privada;Urbana;24;0;24;100,00;583,94;639,74;578,64;651,67;730,00;NA;NA;Grupo 4;78,3;87,50;96,7;3,3;0,0;De 1 a 30 alunos
2015;31;MG;3169901;Ubá;31325775;COLEGIO RAIZ;Privada;Urbana;16;0;15;93,75;557,59;608,75;531,01;620,21;750,00;NA;NA;Grupo 4;64,4;73,33;97,6;2,4;0,0;De 1 a 30 alunos
2015;31;MG;3132404;Itajubá;31325848;COLEGIO ANGULO;Privada;Urbana;43;0;38;88,37;580,54;631,48;574,74;624,14;674,21;NA;NA;Grupo 5;51,2;65,79;97,1;2,9;0,0;De 31 a 60 alunos
2015;31;MG;3138203;Lavras;31328294;COLEGIO UNIVERSITARIO PROFESSOR CANISIO IGNACIO LUNKES;Privada;Urbana;32;0;32;100,00;560,39;622,17;584,69;586,51;704,38;NA;NA;Grupo 5;61,4;71,88;88,2;11,8;0,0;De 31 a 60 alunos
2015;31;MG;3145406;Olaria;31330566;EE JOAQUIM ALVES DE CARVALHO;Estadual;Urbana;20;0;12;60,00;451,35;512,28;466,33;411,93;493,33;NA;NA;Grupo 3;66,7;75,00;91,2;2,9;5,9;De 1 a 30 alunos
2015;31;MG;3143302;Montes Claros;31331180;COLEGIO UNIMAX DE ENSINO MEDIO;Privada;Urbana;75;0;70;93,33;527,71;608,84;549,46;558,13;640,00;NA;NA;Grupo 5;70,2;80,00;97,2;2,8;0,0;De 61 a 90 alunos
2015;31;MG;3133758;Itaú de Minas;31332402;COLEGIO INTERATIVO;Privada;Urbana;11;0;10;90,91;483,72;607,79;547,16;604,26;624,00;NA;NA;Grupo 5;40,5;90,00;95,0;2,5;2,5;De 1 a 30 alunos
2015;31;MG;3170701;Varginha;31334073;CEFET-MG - UNED VARGINHA;Federal;Urbana;76;0;76;100,00;580,26;650,20;589,08;654,58;695,79;NA;NA;Grupo 5;72,1;98,68;84,3;15,7;0,0;De 61 a 90 alunos
2015;31;MG;3144607;Nepomuceno;31334260;CEFET-MG - UNED NEPOMUCENO;Federal;Urbana;69;0;68;98,55;540,25;611,17;546,18;563,59;659,41;NA;NA;Grupo 3;75,0;98,53;65,6;33,6;0,8;De 61 a 90 alunos
2015;31;MG;3149408;Pedro Teixeira;31338788;EE DE ENSINO MEDIO;Estadual;Urbana;20;0;13;65,00;466,68;568,83;518,89;505,22;578,46;NA;NA;Grupo 2;50,0;92,31;90,2;2,4;7,4;De 1 a 30 alunos
2015;31;MG;3122306;Divinópolis;31340014;SISTEMA DE ENSINO UNO VERTICE;Privada;Urbana;12;0;12;100,00;554,97;636,47;579,30;536,47;653,58;NA;NA;Grupo 5;62,9;75,00;90,6;6,3;3,1;De 1 a 30 alunos
2015;31;MG;3152501;Pouso Alegre;31340049;COLEGIO E CURSO BANDEIRANTE FERNAO DIAS;Privada;Urbana;21;1;20;95,24;566,03;600,84;569,87;588,90;645,00;NA;NA;Grupo 5;30,8;40,00;NA;NA;NA;De 1 a 30 alunos
2015;31;MG;3106903;Bicas;31341363;COL COPEB;Privada;Urbana;14;0;14;100,00;501,51;561,32;529,48;488,44;538,57;NA;NA;Grupo 4;73,0;78,57;94,3;2,9;2,8;De 1 a 30 alunos
2015;31;MG;3147105;Pará de Minas;31342327;COLEGIO CIDADE PARA DE MINAS;Privada;Urbana;41;0;41;100,00;580,94;625,73;563,33;634,69;668,78;NA;NA;Grupo 5;72,7;82,93;91,9;6,5;1,6;De 31 a 60 alunos
2015;31;MG;3148004;Patos de Minas;31342483;EE EUSTAQUIO JOSE DA SILVA;Estadual;Rural;24;0;13;54,17;477,68;555,68;446,18;475,35;493,85;NA;NA;Grupo 3;33,3;92,31;100,0;0,0;0,0;De 1 a 30 alunos
2015;31;MG;3157278;Santa Bárbara do Monte Verde;31342653;EE JOAO AUGUSTO DA SILVA BARRETO;Estadual;Urbana;38;0;22;57,89;487,18;569,55;513,90;489,16;513,64;NA;NA;Grupo 2;55,3;90,91;96,1;0,0;3,9;De 31 a 60 alunos
2015;31;MG;3132404;Itajubá;31342831;COLEGIO ANTONIO RODRIGUES D OLIVEIRA - CARO;Privada;Urbana;43;0;40;93,02;527,16;590,03;538,08;569,41;607,00;NA;NA;Grupo 5;64,3;0,00;97,7;0,0;2,3;De 31 a 60 alunos
2015;31;MG;3107406;Bom Despacho;31343668;COLEGIO CIDADE DE BOM DESPACHO;Privada;Urbana;14;0;13;92,86;579,84;626,08;581,39;647,61;683,08;NA;NA;Grupo 4;66,7;53,85;98,6;1,4;0,0;De 1 a 30 alunos
2015;31;MG;3105608;Barbacena;31344834;DESAFIO VESTIBULARES E CURSOS;Privada;Urbana;80;1;79;98,75;610,96;661,71;600,40;677,58;762,78;NA;NA;Grupo 6;64,3;69,62;96,1;3,4;0,5;De 61 a 90 alunos
2015;31;MG;3171204;Vespasiano;31345857;CAT ANTONIO QUIRINO DA COSTA;Privada;Urbana;40;0;40;100,00;569,54;623,21;557,60;602,77;695,00;NA;NA;Grupo 4;68,8;95,00;95,5;4,5;0,0;De 31 a 60 alunos
2015;31;MG;3101607;Alfenas;31346799;COLEGIO CRA;Privada;Urbana;44;0;43;97,73;584,47;641,01;583,72;656,31;726,51;NA;NA;Grupo 5;71,3;83,72;93,8;6,2;0,0;De 31 a 60 alunos
2015;31;MG;3170206;Uberlândia;31346845;CENTRO EDUCACIONAL PROMOVE;Privada;Urbana;43;0;42;97,67;519,58;588,56;532,15;471,74;578,10;NA;NA;Grupo 5;41,7;50,00;94,8;5,2;0,0;De 31 a 60 alunos
2015;31;MG;3120904;Curvelo;31347787;CEFET-MG - UNED CURVELO;Federal;Urbana;65;0;63;96,92;584,46;633,75;570,83;649,81;676,51;NA;NA;Grupo 4;39,5;98,41;83,1;16,2;0,7;De 61 a 90 alunos
2015;31;MG;3143906;Muriaé;31347914;IF SUDESTE MG - CAMPUS MURIAE;Federal;Urbana;48;0;48;100,00;588,25;636,42;577,58;612,64;698,75;NA;NA;Grupo 4;68,9;91,67;79,8;20,2;0,0;De 31 a 60 alunos
2015;31;MG;3170107;Uberaba;31349321;EE FRANCISCO CANDIDO XAVIER;Estadual;Urbana;66;0;36;54,55;478,36;557,29;502,59;464,54;493,33;NA;NA;Grupo 3;71,0;41,67;78,6;11,3;10,1;De 61 a 90 alunos
2015;31;MG;3143302;Montes Claros;31349607;IFNMG - CAMPUS MONTES CLAROS;Federal;Urbana;51;0;49;96,08;557,15;634,49;580,33;560,73;746,53;NA;NA;Grupo 3;51,9;85,71;91,6;5,4;3,0;De 31 a 60 alunos
2015;31;MG;3106200;Belo Horizonte;31350664;COLEGIO BERNOULLI - UNIDADE LOURDES;Privada;Urbana;304;0;300;98,68;702,88;713,63;647,07;837,49;845,87;NA;NA;Grupo 6;70,1;5822,00;94,2;5,8;0,0;Maior que 90 alunos
2015;31;MG;3167202;Sete Lagoas;31350885;ESCOLA TECNICA DE FORMACAO GERENCIAL - UNIFEMM;Privada;Urbana;27;0;23;85,19;546,01;615,90;567,64;596,22;620,00;NA;NA;Grupo 5;75,0;100,00;100,0;0,0;0,0;De 1 a 30 alunos
2015;31;MG;3109006;Brumadinho;31351075;EE DE ENSINO MEDIO;Estadual;Rural;27;0;15;55,56;478,35;550,80;463,35;454,81;480,00;NA;NA;Grupo 3;48,3;73,33;90,5;2,0;7,5;De 1 a 30 alunos
2015;31;MG;3118403;Conselheiro Pena;31351512;ESCOLA TIRADENTES;Privada;Urbana;15;0;12;80,00;540,84;595,05;526,61;525,68;538,33;NA;NA;Grupo 3;48,7;50,00;100,0;0,0;0,0;De 1 a 30 alunos
2015;31;MG;3106705;Betim;31353906;COLEGIO SANTA MARIA BETIM;Privada;Urbana;29;0;28;96,55;590,80;645,90;592,18;636,93;691,43;NA;NA;Grupo 6;66,7;75,00;93,2;6,8;0,0;De 1 a 30 alunos
2015;31;MG;3168606;Teófilo Otoni;31356190;COLEGIO GENOMA;Privada;Urbana;34;0;33;97,06;570,37;643,75;580,87;600,33;753,94;NA;NA;Grupo 5;64,9;0,00;94,7;5,3;0,0;De 31 a 60 alunos
2015;31;MG;3136702;Juiz de Fora;31356816;COLEGIO APOGEU UNIDADE II;Privada;Urbana;87;0;81;93,10;610,71;661,85;589,89;721,56;743,46;NA;NA;Grupo 5;67,0;0,00;93,5;5,9;0,6;De 61 a 90 alunos
2015;31;MG;3118601;Contagem;31357120;COL CHROMOS ELDORADO;Privada;Urbana;33;0;33;100,00;600,13;629,46;585,02;628,73;685,45;NA;NA;Grupo 6;78,9;0,00;92,5;7,5;0,0;De 31 a 60 alunos
2015;31;MG;3147006;Paracatu;31357138;COLEGIO ATENAS - UNIDADE II;Privada;Urbana;74;0;70;94,59;538,62;592,04;538,54;535,20;599,86;NA;NA;Grupo 5;65,1;0,00;95,9;3,6;0,5;De 61 a 90 alunos
2015;31;MG;3106200;Belo Horizonte;31358428;COLEGUIUM - UNIDADE ALIPIO DE MELO;Privada;Urbana;32;0;31;96,88;616,89;665,47;603,40;714,85;788,39;NA;NA;Grupo 5;73,1;0,00;87,1;12,9;0,0;De 31 a 60 alunos
2015;31;MG;3118601;Contagem;31360171;IEC - UNIDADE OITIS;Municipal;Urbana;27;1;24;88,89;511,99;554,59;519,20;494,93;547,50;NA;NA;Grupo 3;59,3;0,00;72,7;21,8;5,5;De 1 a 30 alunos
2015;31;MG;3147907;Passos;31362735;COLEGIO SAO FRANCISCO - UNIDADE II;Privada;Urbana;53;0;51;96,23;569,34;620,17;564,98;602,29;670,98;NA;NA;Grupo 5;44,9;0,00;98,6;1,4;0,0;De 31 a 60 alunos
2015;31;MG;3105608;Barbacena;31364142;CONEXAO COLEGIO E CURSOS - EDUCACAO BASICA;Privada;Urbana;39;0;32;82,05;476,94;577,13;535,02;488,07;600,63;NA;NA;Grupo 4;44,4;0,00;96,4;3,6;0,0;De 31 a 60 alunos
2015;32;ES;3200169;Água Doce do Norte;32000057;EEEFM SEBASTIAO COIMBRA ELIZEU;Estadual;Urbana;94;1;77;81,91;456,06;539,64;469,28;437,89;494,55;NA;NA;Grupo 3;45,8;88,31;71,8;16,6;11,6;Maior que 90 alunos
2015;32;ES;3200904;Barra de São Francisco;32000987;EEEFM JOAO XXIII;Estadual;Urbana;209;0;193;92,34;458,72;541,66;484,77;457,71;490,88;NA;NA;Grupo 3;33,7;87,05;79,5;14,9;5,6;Maior que 90 alunos
2015;32;ES;3204708;São Gabriel da Palha;32007930;EFAEFMEP DO BLEY;Privada;Rural;18;0;16;88,89;482,67;551,16;455,08;418,84;485,00;NA;NA;Grupo 3;47,5;81,25;93,8;6,2;0,0;De 1 a 30 alunos
2015;32;ES;3200359;Alto Rio Novo;32009038;EEEFM PASTOR ANTONIO NUNES DE CARVALHO;Estadual;Urbana;92;0;88;95,65;462,51;544,00;481,06;450,41;579,32;NA;NA;Grupo 3;39,5;87,50;85,2;14,8;0,0;Maior que 90 alunos
2015;32;ES;3200805;Baixo Guandu;32009453;ESCOLA DE EDUCACAO BASICA GINASIO BRASIL;Privada;Urbana;21;1;18;85,71;475,02;569,85;522,40;482,48;535,56;NA;NA;Grupo 4;61,5;55,56;95,6;2,9;1,5;De 1 a 30 alunos
2015;32;ES;3200805;Baixo Guandu;32009461;EEEFM JOSE DAMASCENO FILHO;Estadual;Urbana;127;0;108;85,04;451,88;525,27;470,59;438,78;503,70;NA;NA;Grupo 3;37,4;85,19;68,7;23,4;7,9;Maior que 90 alunos
2015;32;ES;3201506;Colatina;32010311;COLEGIO MARISTA;Privada;Urbana;50;0;48;96,00;560,18;618,31;562,86;605,36;670,83;NA;NA;Grupo 5;67,5;91,67;94,8;5,2;0,0;De 31 a 60 alunos
2015;32;ES;3201506;Colatina;32010400;EDUCANDARIO ESPIRITO SANTENSE ADVENTISTA;Privada;Urbana;46;0;33;71,74;493,94;578,51;483,92;487,82;563,64;NA;NA;Grupo 4;42,9;48,48;99,2;0,8;0,0;De 31 a 60 alunos
2015;32;ES;3204005;Pancas;32013728;EEEFM SEBASTIANA GRILO;Estadual;Urbana;63;1;51;80,95;460,07;541,14;473,28;449,60;499,20;NA;NA;Grupo 3;46,2;92,16;83,5;13,5;3,0;De 61 a 90 alunos
2015;32;ES;3204658;São Domingos do Norte;32014236;EEEFM SAO DOMINGOS;Estadual;Urbana;93;0;83;89,25;450,72;531,77;472,28;439,70;497,11;NA;NA;Grupo 3;66,4;83,13;93,1;3,6;3,3;Maior que 90 alunos
2015;32;ES;3204252;Ponto Belo;32015070;EEEFM PROF MARIA MAGDALENA DA SILVA;Estadual;Urbana;45;0;40;88,89;440,01;535,71;466,70;425,11;491,00;NA;NA;Grupo 3;19,4;80,00;73,9;12,6;13,5;De 31 a 60 alunos
2015;32;ES;3204054;Pedro Canário;32017251;EEEFM FLORESTA DO SUL;Estadual;Rural;14;0;12;85,71;460,73;476,98;436,42;426,54;455,00;NA;NA;Grupo 2;71,9;66,67;93,5;4,3;2,2;De 1 a 30 alunos
2015;32;ES;3204906;São Mateus;32018096;EEEFM SANTO ANTONIO;Estadual;Urbana;160;1;144;90,00;463,51;554,58;503,16;469,47;528,89;NA;NA;Grupo 3;77,0;77,08;69,0;19,5;11,5;Maior que 90 alunos
2015;32;ES;3204906;São Mateus;32019050;EEEFM CORREGO DE SANTA MARIA;Estadual;Rural;32;0;28;87,50;430,04;499,60;437,97;421,26;461,43;NA;NA;Grupo 3;67,0;67,86;83,6;5,5;10,9;De 31 a 60 alunos
2015;32;ES;3200607;Aracruz;32019696;CE DE ARACRUZ;Privada;Urbana;23;1;22;95,65;551,10;605,19;533,67;597,61;553,64;NA;NA;Grupo 5;71,8;95,45;92,6;7,4;0,0;De 1 a 30 alunos
2015;32;ES;3200607;Aracruz;32019807;EEEFM MONSENHOR GUILHERME SCHMITZ;Estadual;Urbana;181;1;162;89,50;467,15;550,13;495,95;458,84;511,85;NA;NA;Grupo 3;33,9;66,05;78,9;19,7;1,4;Maior que 90 alunos
2015;32;ES;3200607;Aracruz;32020333;EEEFM ERMENTINA LEAL;Estadual;Urbana;47;3;36;76,60;458,17;524,50;463,03;436,87;472,78;NA;NA;Grupo 3;44,8;86,11;77,2;16,9;5,9;De 31 a 60 alunos
2015;32;ES;3200607;Aracruz;32020643;EEEFM PRIMO BITTI;Estadual;Urbana;62;2;47;75,81;455,03;535,20;487,24;462,04;492,77;NA;NA;Grupo 4;58,4;70,21;75,1;15,3;9,6;De 61 a 90 alunos
2015;32;ES;3202207;Fundão;32020910;EEEFM - NAIR MIRANDA;Estadual;Urbana;62;2;56;90,32;476,52;568,07;496,35;505,44;552,50;NA;NA;Grupo 3;39,7;85,71;79,3;20,1;0,6;De 61 a 90 alunos
2015;32;ES;3203130;João Neiva;32021550;EEEFM JOAO NEIVA;Estadual;Urbana;63;1;63;100,00;478,37;557,77;503,09;483,34;565,08;NA;NA;Grupo 3;60,8;90,48;80,8;18,5;0,7;De 61 a 90 alunos
2015;32;ES;3203205;Linhares;32021828;COLEGIO CRISTO REI;Privada;Urbana;23;0;23;100,00;542,00;595,20;535,72;572,10;568,70;NA;NA;Grupo 5;52,4;73,91;97,7;2,3;0,0;De 1 a 30 alunos
2015;32;ES;3203205;Linhares;32021933;EEEFM BARTOUVINO COSTA;Estadual;Urbana;220;12;200;90,91;468,13;546,75;478,06;459,95;497,54;NA;NA;Grupo 3;56,1;68,50;81,8;17,9;0,3;Maior que 90 alunos
2015;32;ES;3203205;Linhares;32022158;EEEFM PROFª REGINA BANHOS PAIXAO;Estadual;Urbana;20;0;15;75,00;465,12;517,73;466,01;429,37;481,33;NA;NA;Grupo 3;56,3;6,67;80,7;19,3;0,0;De 1 a 30 alunos
2015;32;ES;3203205;Linhares;32022778;EEEFM PROF MANOEL ABREU;Estadual;Urbana;61;0;54;88,52;437,88;532,38;453,26;428,78;479,63;NA;NA;Grupo 3;41,2;68,52;84,6;10,4;5,0;De 61 a 90 alunos
2015;32;ES;3203205;Linhares;32024550;EEEFM MANOEL SALUSTIANO DE SOUZA;Estadual;Urbana;32;0;30;93,75;493,59;562,03;511,55;513,02;514,00;NA;NA;Grupo 3;21,7;93,33;94,3;5,7;0,0;De 31 a 60 alunos
2015;32;ES;3201159;Brejetuba;32026552;EEEFM ALVARO CASTELO;Estadual;Urbana;70;1;55;78,57;468,01;550,49;490,56;470,72;538,18;NA;NA;Grupo 3;52,0;78,18;82,2;10,7;7,1;De 61 a 90 alunos
2015;32;ES;3200102;Afonso Cláudio;32027540;EEEFM JOSE GIESTAS;Estadual;Urbana;19;0;18;94,74;465,87;542,46;466,57;454,74;500,00;NA;NA;Grupo 3;72,7;88,89;79,2;20,8;0,0;De 1 a 30 alunos
2015;32;ES;3200102;Afonso Cláudio;32027753;EEEFM ELVIRA BARROS;Estadual;Urbana;25;0;25;100,00;478,32;549,24;480,16;473,36;531,20;NA;NA;Grupo 3;84,4;80,00;98,9;1,1;0,0;De 1 a 30 alunos
